(2001.0,1261.45, 1261.8,  967.78,  970.58,  1068.2, 1068.24,)
(2002.0,1257.55, 1258.0,  963.41,  965.52,  1065.9, 1066.78,)
(2005.0, 1269.3, 1257.7,  964.92,  963.78, 1068.37, 1067.41,)
(2006.0, 1261.8, 1268.1,  952.41,  966.93, 1064.96,  1069.9,)
(2007.0,1266.65, 1269.6,  956.83,  959.69, 1069.56, 1072.56,)
(2008.0,1267.05,1270.95,  957.76,  960.84,  1072.3, 1075.22,)
(1979.0,1266.35,1267.55,  965.59,  965.49, 1079.06, 1078.56,)
(1982.0, 1259.6, 1264.9,  961.96,  966.13, 1075.45, 1078.07,)
(1983.0,1262.05, 1261.1,  960.29,  960.71, 1076.53, 1077.48,)
(1984.0, 1245.4, 1248.1,  956.72,  957.29, 1071.29, 1072.87,)
(1985.0, 1252.0, 1254.4,  960.78,  960.37, 1074.59, 1072.64,)
(1986.0,1255.85,1255.55,  962.99,  963.26, 1077.64, 1078.89,)
(1989.0,1247.25,1248.55,  958.89,  961.76, 1071.39, 1071.88,)
(1990.0,1236.55, 1238.7,  953.63,  955.04, 1075.06, 1070.86,)
(1991.0,1239.85,1242.15,  950.84,  954.47, 1074.83, 1078.19,)
(1992.0, 1237.1,1240.75,  949.47,  951.78, 1071.82, 1071.26,)
(1993.0,1229.85, 1234.1,  940.71,  944.09, 1074.03, 1075.89,)
(1996.0,1218.95, 1230.3,  940.54,  941.55, 1067.92, 1073.68,)
(1997.0, 1221.4, 1218.9,  944.51,  942.33, 1071.05, 1069.34,)
(1998.0, 1219.4, 1218.8,   947.6,  947.62, 1064.29, 1068.64,)
(1999.0, 1211.9,1211.05,  938.98,  941.59, 1063.68, 1061.61,)
(2000.0,1207.55, 1211.9,  938.63,  942.13, 1060.11, 1063.68,)
(2003.0, 1220.4,1215.65,  944.47,  943.71, 1068.95,  1067.1,)
(2004.0, 1224.3, 1224.9,  946.14,  946.97, 1077.51, 1074.73,)
(2005.0, 1221.9, 1220.3,  945.87,  944.88, 1078.45, 1077.16,)
(2006.0,1224.25,1223.75,  947.32,  946.33, 1078.81, 1078.49,)
(2007.0, 1235.2,1229.25,  952.09,  949.84,  1085.0, 1081.86,)
(1981.0,1243.25,1242.25,  957.43,  957.28, 1090.83, 1087.22,)
(1982.0, 1246.6, 1243.5,  959.88,  957.62, 1093.14, 1089.93,)
(1983.0, 1251.6, 1248.0,  976.25,  963.46, 1101.91, 1098.24,)
(1984.0, 1250.4,1249.55,  980.31,  978.52, 1111.36, 1106.98,)
(1985.0,1240.85,1245.25,  975.56,  977.65, 1109.32, 1111.14,)
(1988.0, 1256.3, 1255.7,   987.7,  987.11, 1125.27, 1122.22,)
(1989.0, 1251.4, 1250.8,  988.36,  988.26, 1120.13, 1120.84,)
(1990.0,1247.05, 1242.5,  989.04,  980.21, 1118.98, 1115.39,)
(1991.0, 1246.5, 1242.2,  981.99,  984.44, 1117.24, 1115.37,)
(1992.0, 1251.1,1248.15,  976.86,  978.42, 1117.73, 1116.84,)
(1995.0, 1256.6, 1255.4,  984.04,   983.1, 1124.03, 1123.08,)
(1996.0,1260.25,1254.55,  992.57,  984.07, 1127.67, 1125.71,)
(1997.0,1268.25, 1275.5,  995.83,   997.7, 1131.41, 1130.99,)
(1998.0, 1261.3, 1262.0,  992.26,  991.93, 1125.33, 1125.96,)
(1999.0,1269.25, 1266.4,  998.14, 1000.08, 1131.28, 1130.01,)
(2002.0,1274.25,1266.55, 1001.31,  994.88, 1139.18, 1133.06,)
(2003.0, 1284.8, 1273.1,  992.12,  985.76,  1142.7, 1135.99,)
(2004.0, 1292.7, 1291.0, 1001.07,  996.78, 1146.62, 1146.02,)
(2005.0,1287.85, 1293.5,  997.31, 1003.37, 1144.77, 1147.98,)
(2006.0, 1280.7,1279.95,  992.41,  989.66, 1136.88, 1137.75,)
(2009.0,1260.95,1274.95,  980.39,  991.02, 1123.88, 1130.75,)
(2010.0,1266.15,1264.85,  984.81,  980.76, 1128.01, 1126.22,)
(1981.0, 1263.8, 1266.2,  987.79,  984.22, 1129.96, 1126.66,)
(1982.0, 1262.8, 1262.7,  982.46,  980.99, 1132.23, 1127.59,)
(1986.0, 1265.0,1265.05,  983.41,  988.64, 1127.87, 1132.85,)
(1987.0, 1257.1,1256.95,  969.48,  970.62, 1119.57, 1120.82,)
(1988.0,1251.35,1252.55,  963.29,  967.09, 1119.58,  1119.4,)
(1989.0, 1259.9, 1260.2,  969.62,  970.48, 1119.17, 1122.71,)
(1990.0,1255.25,1258.85,  967.17,   966.8, 1123.07, 1117.98,)
(1993.0,1251.85, 1252.0,  962.17,  961.29, 1122.03, 1118.66,)
(1994.0,1261.35, 1255.9,  968.21,  964.41, 1133.95, 1130.31,)
(1995.0, 1244.6, 1257.4,   961.7,  970.59, 1122.13, 1129.77,)
(1996.0,1234.05, 1234.2,  958.98,   957.0, 1117.93,  1115.1,)
(1997.0, 1231.5, 1233.3,  952.32,  955.31, 1124.61, 1123.17,)
(2000.0, 1227.9,1231.25,  955.06,  955.33, 1129.55, 1127.46,)
(2001.0, 1221.0,1223.15,  945.66,  950.27, 1122.95, 1125.42,)
(2002.0,1222.95,1222.95,  944.61,  945.58, 1124.99, 1124.99,)
(2003.0,1225.15, 1220.4,  948.51,  943.98,  1124.2, 1120.21,)
(2004.0, 1229.7, 1229.8,  948.71,  950.39, 1123.45, 1123.79,)
(2007.0, 1239.4,1228.05,  958.06,  948.05, 1130.33, 1117.89,)
(2008.0,1235.85,1228.45,  958.15,  951.56, 1131.05, 1123.17,)
(2009.0,1253.95, 1250.3,  971.18,  967.98, 1148.99, 1146.28,)
(2010.0, 1255.8,1255.45,  974.25,  972.22, 1150.19,  1151.0,)
(1985.0,1265.55,1266.45,   978.4,  979.73, 1156.84, 1159.81,)
(1986.0, 1264.3, 1262.8,  980.21,  980.19, 1160.63, 1163.17,)
(1987.0,1264.95,1261.85,  986.79,  983.99, 1160.21, 1159.14,)
(1988.0, 1270.5, 1267.8,  990.48,   989.9, 1165.81, 1163.08,)
(1989.0, 1271.8, 1269.4,  991.11,  993.18, 1169.42, 1168.23,)
(1992.0, 1281.5,1281.85, 1000.85, 1002.66, 1197.31, 1198.66,)
(1993.0, 1279.9, 1282.1,  996.91, 1000.55,  1188.0, 1190.94,)
(1994.0,1282.05,1279.05,  999.74,  997.66, 1196.79, 1194.25,)
(1995.0, 1285.0,1278.95, 1025.82, 1003.46, 1205.46, 1196.97,)
(2000.0, 1286.1,1284.15, 1025.28, 1025.91, 1208.42, 1209.54,)
(2001.0, 1272.3, 1274.3, 1018.22, 1019.69, 1199.02, 1201.16,)
(2002.0, 1255.7, 1252.9, 1011.47, 1007.08, 1183.75, 1180.61,)
(2003.0, 1253.6,1250.05, 1011.15, 1006.42,  1184.4, 1179.67,)
(2006.0, 1264.3,1266.45, 1017.38, 1022.15, 1188.82,  1191.6,)
(2007.0,1253.75, 1252.5, 1004.88, 1003.88, 1175.27, 1175.22,)
(2008.0, 1252.5, 1245.8, 1003.88,  997.64, 1174.47, 1167.44,)
(2009.0,1258.65,1257.65, 1011.07, 1010.52, 1181.49, 1180.68,)
(2010.0,1246.25,1247.25,  997.25,  997.55, 1168.48, 1169.67,)
(1983.0, 1241.7,1244.85,  996.46,  998.62, 1161.98, 1164.93,)
(1984.0, 1250.9, 1248.8, 1005.72,  998.17, 1165.34, 1163.26,)
(1985.0, 1252.9, 1251.1, 1007.71, 1005.88, 1161.19, 1163.27,)
(1986.0,1253.65,1257.25,  996.15, 1001.65, 1154.49, 1156.92,)
(1987.0, 1256.9,1257.55, 1000.49,  998.62, 1157.86, 1155.56,)
(1990.0, 1244.0, 1247.5,   996.2,  999.62, 1150.82, 1155.31,)
(1991.0, 1247.9, 1247.5,  997.95,  996.38, 1157.93, 1156.43,)
(1992.0, 1246.1,1249.05,   999.5, 1003.36, 1154.76, 1154.62,)
(1993.0,1232.05, 1241.6,  989.21,  996.88, 1141.37, 1148.36,)
(1994.0, 1233.0, 1232.4,  993.92,  995.16, 1146.57, 1146.13,)
(1997.0,1228.75, 1229.6,  991.85,  994.25, 1140.53, 1144.27,)
(1998.0, 1225.6,1229.35,  998.74,  994.42, 1143.24, 1144.65,)
(1999.0,1202.25, 1198.8,  986.69,  982.42, 1132.04, 1128.07,)
(2000.0,1203.55, 1204.6,  992.33,  991.99, 1130.86, 1132.44,)
(2001.0, 1207.8, 1204.2,  989.79,  985.04, 1132.07, 1129.06,)
(2004.0,1196.55,1202.65,  983.56,  988.94, 1127.15, 1131.09,)
(2005.0, 1204.6,1206.55,  991.39,  990.82, 1140.64, 1139.35,)
(2006.0, 1213.3, 1209.2,   997.7,  993.84,  1149.0, 1145.84,)
(2007.0, 1223.7,1216.65, 1003.56,  998.99, 1157.62,  1151.8,)
(2008.0,1231.15,1230.95, 1004.74, 1004.09, 1162.82, 1161.16,)
(2011.0,1228.75, 1226.5, 1005.12, 1001.81, 1168.05, 1161.62,)
(2012.0, 1243.3, 1238.1, 1013.17,  1009.3, 1181.14, 1178.05,)
(2013.0,1246.05, 1240.4, 1007.18, 1008.32,  1182.5, 1177.02,)
(1987.0, 1251.9, 1255.6,  1006.9,  1009.5, 1180.79, 1184.16,)
(1988.0,1256.25, 1257.2, 1011.16, 1012.17, 1187.41, 1186.04,)
(1991.0,1255.35,1253.65, 1000.89, 1001.79, 1185.18, 1185.58,)
(1992.0,1237.35, 1247.9,  992.97,   997.7, 1173.13, 1179.39,)
(1993.0, 1237.5,1236.65,  994.21,  992.41, 1178.22, 1176.67,)
(1994.0, 1228.7, 1233.2,  988.86,  991.62, 1166.16, 1170.31,)
(1995.0,1235.35, 1237.3,  991.49,  991.82, 1163.21, 1164.92,)
(1998.0, 1241.4,1241.95, 1000.57,  999.77, 1165.55, 1166.32,)
(1999.0,1236.75,1240.55,  988.41,  992.32, 1163.29, 1163.76,)
(2000.0,1225.15, 1224.4,  985.27,  986.01, 1161.81, 1159.26,)
(2001.0,1229.65,1230.75,  986.67,   987.8, 1157.84, 1159.74,)
(2002.0, 1229.4,1222.25,  982.04,  978.29, 1155.64, 1152.95,)
(2005.0,1225.75, 1228.3,  980.23,  986.08, 1151.35, 1156.08,)
(2006.0,1241.75, 1236.8,  988.18,  986.97, 1161.04, 1159.99,)
(2007.0, 1235.6, 1242.1,  989.47,  992.44,  1160.1, 1161.49,)
(2008.0, 1231.0, 1231.0,  995.14,  994.03, 1154.43, 1153.45,)
(2009.0,1221.85,1226.75,  978.34,  985.57, 1138.15, 1144.44,)
(2012.0,1213.05, 1215.2,  970.93,   974.1, 1128.99, 1128.19,)
(2013.0,1224.05,1221.95,  966.14,  973.28, 1131.88, 1129.57,)
(2014.0, 1210.0,1203.65,  960.01,  951.85, 1122.03, 1120.48,)
(1985.0, 1198.8, 1212.8,  964.91,  966.97,  1119.2, 1123.17,)
(1986.0,1189.85, 1192.8,  949.38,  953.41, 1112.63, 1118.73,)
(1989.0, 1184.2,1184.85,  943.81,  943.26, 1108.77, 1106.77,)
(1990.0,1191.55, 1189.7,  945.14,  945.69, 1111.95, 1112.85,)
